run,year,viv_type,count
13,2026,tavi_in_savr,363
13,2026,tavi_in_tavi,59
13,2027,tavi_in_savr,386
13,2027,tavi_in_tavi,64
13,2028,tavi_in_savr,408
13,2028,tavi_in_tavi,91
13,2029,tavi_in_savr,453
13,2029,tavi_in_tavi,104
13,2030,tavi_in_savr,475
13,2030,tavi_in_tavi,151
13,2031,tavi_in_savr,493
13,2031,tavi_in_tavi,188
13,2032,tavi_in_savr,516
13,2032,tavi_in_tavi,203
13,2033,tavi_in_savr,511
13,2033,tavi_in_tavi,257
13,2034,tavi_in_savr,534
13,2034,tavi_in_tavi,308
13,2035,tavi_in_savr,550
13,2035,tavi_in_tavi,332
14,2025,tavi_in_savr,375
14,2025,tavi_in_tavi,26
14,2026,tavi_in_savr,370
14,2026,tavi_in_tavi,56
14,2027,tavi_in_savr,399
14,2027,tavi_in_tavi,63
14,2028,tavi_in_savr,472
14,2028,tavi_in_tavi,106
14,2029,tavi_in_savr,486
14,2029,tavi_in_tavi,116
14,2030,tavi_in_savr,476
14,2030,tavi_in_tavi,161
14,2031,tavi_in_savr,534
14,2031,tavi_in_tavi,186
14,2032,tavi_in_savr,533
14,2032,tavi_in_tavi,219
14,2033,tavi_in_savr,533
14,2033,tavi_in_tavi,277
14,2034,tavi_in_savr,545
14,2034,tavi_in_tavi,325
14,2035,tavi_in_savr,572
14,2035,tavi_in_tavi,347
15,2025,tavi_in_savr,337
15,2025,tavi_in_tavi,36
15,2026,tavi_in_savr,399
15,2026,tavi_in_tavi,59
15,2027,tavi_in_savr,424
15,2027,tavi_in_tavi,76
15,2028,tavi_in_savr,399
15,2028,tavi_in_tavi,98
15,2029,tavi_in_savr,408
15,2029,tavi_in_tavi,102
15,2030,tavi_in_savr,486
15,2030,tavi_in_tavi,164
15,2031,tavi_in_savr,473
15,2031,tavi_in_tavi,186
15,2032,tavi_in_savr,496
15,2032,tavi_in_tavi,210
15,2033,tavi_in_savr,528
15,2033,tavi_in_tavi,262
15,2034,tavi_in_savr,599
15,2034,tavi_in_tavi,305
15,2035,tavi_in_savr,532
15,2035,tavi_in_tavi,325
16,2025,tavi_in_savr,393
16,2025,tavi_in_tavi,27
16,2026,tavi_in_savr,380
16,2026,tavi_in_tavi,46
16,2027,tavi_in_savr,442
16,2027,tavi_in_tavi,70
16,2028,tavi_in_savr,415
16,2028,tavi_in_tavi,100
16,2029,tavi_in_savr,440
16,2029,tavi_in_tavi,115
16,2030,tavi_in_savr,492
16,2030,tavi_in_tavi,148
16,2031,tavi_in_savr,465
16,2031,tavi_in_tavi,198
16,2032,tavi_in_savr,507
16,2032,tavi_in_tavi,204
16,2033,tavi_in_savr,521
16,2033,tavi_in_tavi,242
16,2034,tavi_in_savr,584
16,2034,tavi_in_tavi,294
16,2035,tavi_in_savr,539
16,2035,tavi_in_tavi,336
17,2025,tavi_in_savr,342
17,2025,tavi_in_tavi,36
17,2026,tavi_in_savr,368
17,2026,tavi_in_tavi,49
17,2027,tavi_in_savr,396
17,2027,tavi_in_tavi,68
17,2028,tavi_in_savr,421
17,2028,tavi_in_tavi,81
17,2029,tavi_in_savr,451
17,2029,tavi_in_tavi,117
17,2030,tavi_in_savr,486
17,2030,tavi_in_tavi,152
17,2031,tavi_in_savr,475
17,2031,tavi_in_tavi,186
17,2032,tavi_in_savr,495
17,2032,tavi_in_tavi,247
17,2033,tavi_in_savr,513
17,2033,tavi_in_tavi,239
17,2034,tavi_in_savr,543
17,2034,tavi_in_tavi,295
17,2035,tavi_in_savr,572
17,2035,tavi_in_tavi,353
18,2025,tavi_in_savr,350
18,2025,tavi_in_tavi,42
18,2026,tavi_in_savr,395
18,2026,tavi_in_tavi,56
18,2027,tavi_in_savr,369
18,2027,tavi_in_tavi,63
18,2028,tavi_in_savr,423
18,2028,tavi_in_tavi,105
18,2029,tavi_in_savr,446
