year,age,sex,population
2034,31,Men,296200
2034,32,Men,296200
2034,33,Men,296200
2034,34,Men,296200
2034,35,Men,360200
2034,36,Men,360200
2034,37,Men,360200
2034,38,Men,360200
2034,39,Men,360200
2034,40,Men,374000
2034,41,Men,374000
2034,42,Men,374000
2034,43,Men,374000
2034,44,Men,374000
2034,45,Men,338400
2034,46,Men,338400
2034,47,Men,338400
2034,48,Men,338400
2034,49,Men,338400
2034,50,Men,402400
2034,51,Men,402400
2034,52,Men,402400
2034,53,Men,402400
2034,54,Men,402400
2034,55,Men,381400
2034,56,Men,381400
2034,57,Men,381400
2034,58,Men,381400
2034,59,Men,381400
2034,60,Men,426800
2034,61,Men,426800
2034,62,Men,426800
2034,63,Men,426800
2034,64,Men,426800
2034,65,Men,388400
2034,66,Men,388400
2034,67,Men,388400
2034,68,Men,388400
2034,69,Men,388400
2034,70,Men,365000
2034,71,Men,365000
2034,72,Men,365000
2034,73,Men,365000
2034,74,Men,365000
2034,75,Men,274400
2034,76,Men,274400
2034,77,Men,274400
2034,78,Men,274400
2034,79,Men,274400
2034,80,Men,151200
2034,81,Men,151200
2034,82,Men,151200
2034,83,Men,151200
2034,84,Men,151200
2034,85,Men,80400
2034,86,Men,80400
2034,87,Men,80400
2034,88,Men,80400
2034,89,Men,80400
2034,90,Men,33200
2034,91,Men,33200
2034,92,Men,33200
2034,93,Men,33200
2034,94,Men,33200
2034,95,Men,6800
2034,96,Men,6800
2034,97,Men,6800
2034,98,Men,6800
2034,99,Men,6800
2034,100,Men,600
2034,101,Men,600
2034,102,Men,600
2034,103,Men,600
2034,104,Men,600
2035,0,Men,130600
2035,1,Men,130600
2035,2,Men,130600
2035,3,Men,130600
2035,4,Men,130600
2035,5,Men,132800
2035,6,Men,132800
2035,7,Men,132800
2035,8,Men,132800
2035,9,Men,132800
2035,10,Men,130600
2035,11,Men,130600
2035,12,Men,130600
2035,13,Men,130600
2035,14,Men,130600
2035,15,Men,185200
2035,16,Men,185200
2035,17,Men,185200
2035,18,Men,185200
2035,19,Men,185200
2035,20,Men,261400
2035,21,Men,261400
2035,22,Men,261400
2035,23,Men,261400
2035,24,Men,261400
2035,25,Men,267800
2035,26,Men,267800
2035,27,Men,267800
2035,28,Men,267800
2035,29,Men,267800
2035,30,Men,280800
2035,31,Men,280800
2035,32,Men,280800
2035,33,Men,280800
2035,34,Men,280800
2035,35,Men,348400
2035,36,Men,348400
2035,37,Men,348400
2035,38,Men,348400
2035,39,Men,348400
2035,40,Men,379800
2035,41,Men,379800
2035,42,Men,379800
2035,43,Men,379800
2035,44,Men,379800
2035,45,Men,338200
2035,46,Men,338200
2035,47,Men,338200
2035,48,Men,338200
2035,49,Men,338200
2035,50,Men,388200
2035,51,Men,388200
2035,52,Men,388200
2035,53,Men,388200
2035,54,Men,388200
2035,55,Men,382800
2035,56,Men,382800
2035,57,Men,382800
2035,58,Men,382800
2035,59,Men,382800
2035,60,Men,418000
2035,61,Men,418000
2035,62,Men,418000
2035,63,Men,418000
2035,64,Men,418000
2035,65,Men,396600
2035,66,Men,396600
2035,67,Men,396600
2035,68,Men,396600
2035,69,Men,396600
2035,70,Men,360600
2035,71,Men,360600
2035,72,Men,360600
2035,73,Men,360600
2035,74,Men,360600
2035,75,Men,290400
2035,76,Men,290400
2035,77,Men,290400
2035,78,Men,290400
2035,79,Men,290400
2035,80,Men,164000
2035,81,Men,164000
2035,82,Men,164000
2035,83,Men,164000
2035,84,Men,164000
2035,85,Men,85000
2035,86,Men,85000
2035,87,Men,85000
2035,88,Men,85000
2035,89,Men,85000
2035,90,Men,33800
2035,91,Men,33800
2035,92,Men,33800
2035,93,Men,33800
2035,94,Men,33800
2035,95,Men,7600
2035,96,Men,7600
2035,97,Men,7600
2035,98,Men,7600
2035,99,Men,7600
2035,100,Men,800
2035,101,Men,800
2035,102,Men,800
2035,103,Men,800
2035,104,Men,800
2036,0,Men,129000
2036,1,Men,129000
2036,2,Men,129000
2036,3,Men,129000
2036,4,Men,129000
2036,5,Men,133600
2036,6,Men,133600
2036,7,Men,133600
2036,8,Men,133600
2036,9,Men,133600
2036,10,Men,129400
2036,11,Men,129400
2036,12,Men,129400
2036,13,Men,129400
2036,14,Men,129400
2036,15,Men,169400
2036,16,Men,169400
2036,17,Men,169400
2036,18,Men,169400
2036,19,Men,169400
2036,20,Men,256200
2036,21,Men,256200
2036,22,Men,256200
2036,23,Men,256200
2036,24,Men,256200
2036,25,Men,270400
2036,26,Men,270400
2036,27,Men,270400
2036,28,Men,270400
2036,29,Men,270400
2036,30,Men,267200
2036,31,Men,267200
2036,32,Men,267200
2036,33,Men,267200
2036,34,Men,267200
2036,35,Men,335600
2036,36,Men,335600
2036,37,Men,335600
2036,38,Men,335600
2036,39,Men,335600
2036,40,Men,381400
2036,41,Men,381400
2036,42,Men,381400
2036,43,Men,381400
2036,44,Men,381400
2036,45,Men,342200
2036,46,Men,342200
2036,47,Men,342200
2036,48,Men,342200
2036,49,Men,342200
2036,50,Men,371000
2036,51,Men,371000
2036,52,Men,371000
2036,53,Men,371000
2036,54,Men,371000
2036,55,Men,390200
2036,56,Men,390200
2036,57,Men,390200
2036,58,Men,390200
2036,59,Men,390200
2036,60,Men,403600
2036,61,Men,403600
2036,62,Men,403600
2036,63,Men,403600
2036,64,Men,403600
2036,65,Men,404200
2036,66,Men,404200
2036,67,Men,404200
2036,68,Men,404200
2036,69,Men,404200
2036,70,Men,355200
2036,71,Men,355200
2036,72,Men,355200
2036,73,Men,355200
2036,74,Men,355200
2036,75,Men,306000
2036,76,Men,306000
2036,77,Men,306000
2036,78,Men,306000
2036,79,Men,306000
2036,80,Men,179400
2036,81,Men,179400
2036,82,Men,179400
2036,83,Men,179400
2036,84,Men,179400
2036,85,Men,88400
2036,86,Men,88400
2036,87,Men,88400
2036,88,Men,88400
2036,89,Men,88400
2036,90,Men,34200
2036,91,Men,34200
2036,92,Men,34200
2036,93,Men,34200
2036,94,Men,34200
2036,95,Men,8200
2036,96,Men,8200
2036,97,Men,8200
2036,98,Men,8200
2036,99,Men,8200
2036,100,Men,800
2036,101,Men,800
2036,102,Men,800
2036,103,Men,800
2036,104,Men,800
2037,0,Men,127400
2037,1,Men,127400
2037,2,Men,127400
2037,3,Men,127400
2037,4,Men,127400
2037,5,Men,133800
2037,6,Men,133800
2037,7,Men,133800
2037,8,Men,133800
2037,9,Men,133800
2037,10,Men,129000
2037,11,Men,129000
2037,12,Men,129000
2037,13,Men,129000
2037,14,Men,129000
2037,15,Men,156600
2037,16,Men,156600
2037,17,Men,156600
2037,18,Men,156600
2037,19,Men,156600
2037,20,Men,246600
2037,21,Men,246600
2037,22,Men,246600
2037,23,Men,246600
2037,24,Men,246600
2037,25,Men,271600
2037,26,Men,271600
2037,27,Men,271600
2037,28,Men,271600
2037,29,Men,271600
2037,30,Men,261600
2037,31,Men,261600
2037,32,Men,261600
2037,33,Men,261600
2037,34,Men,261600
2037,35,Men,319600
2037,36,Men,319600
2037,37,Men,319600
2037,38,Men,319600
2037,39,Men,319600
2037,40,Men,376800
2037,41,Men,376800
2037,42,Men,376800
2037,43,Men,376800
2037,44,Men,376800
2037,45,Men,350600
2037,46,Men,350600
2037,47,Men,350600
2037,48,Men,350600
2037,49,Men,350600
2037,50,Men,354000
2037,51,Men,354000
2037,52,Men,354000
2037,53,Men,354000
2037,54,Men,354000
2037,55,Men,397600
2037,56,Men,397600
2037,57,Men,397600
2037,58,Men,397600
2037,59,Men,397600
2037,60,Men,389400
2037,61,Men,389400
2037,62,Men,389400
2037,63,Men,389400
2037,64,Men,389400
2037,65,Men,410800
2037,66,Men,410800
2037,67,Men,410800
2037,68,Men,410800
2037,69,Men,410800
2037,70,Men,351400
2037,71,Men,351400
2037,72,Men,351400
2037,73,Men,351400
2037,74,Men,351400
2037,75,Men,317200
2037,76,Men,317200
2037,77,Men,317200
2037,78,Men,317200
2037,79,Men,317200
2037,80,Men,193400
2037,81,Men,193400
2037,82,Men,193400
2037,83,Men,193400
2037,84,Men,193400
2037,85,Men,92800
2037,86,Men,92800
2037,87,Men,92800
2037,88,Men,92800
2037,89,Men,92800
2037,90,Men,35600
2037,91,Men,35600
2037,92,Men,35600
2037,93,Men,35600
2037,94,Men,35600
2037,95,Men,9200
2037,96,Men,9200
2037,97,Men,9200
2037,98,Men,9200
2037,99,Men,9200
2037,100,Men,800
2037,101,Men,800
2037,102,Men,800
2037,103,Men,800
2037,104,Men,800
2038,0,Men,125600
2038,1,Men,125600
2038,2,Men,125600
2038,3,Men,125600
2038,4,Men,125600
2038,5,Men,133400
2038,6,Men,133400
2038,7,Men,133400
2038,8,Men,133400
2038,9,Men,133400
2038,10,Men,130200
2038,11,Men,130200
2038,12,Men,130200
2038,13,Men,130200
2038,14,Men,130200
2038,15,Men,146400
2038,16,Men,146400
2038,17,Men,146400
2038,18,Men,146400
2038,19,Men,146400
2038,20,Men,235000
2038,21,Men,235000
2038,22,Men,235000
2038,23,Men,235000
2038,24,Men,235000
2038,25,Men,270000
2038,26,Men,270000
2038,27,Men,270000
2038,28,Men,270000
2038,29,Men,270000
2038,30,Men,260600
2038,31,Men,260600
2038,32,Men,260600
2038,33,Men,260600
2038,34,Men,260600
2038,35,Men,303200
2038,36,Men,303200
2038,37,Men,303200
2038,38,Men,303200
2038,39,Men,303200
2038,40,Men,367200
2038,41,Men,367200
2038,42,Men,367200
2038,43,Men,367200
2038,44,Men,367200
2038,45,Men,361000
2038,46,Men,361000
2038,47,Men,361000
2038,48,Men,361000
2038,49,Men,361000
2038,50,Men,340400
2038,51,Men,340400
2038,52,Men,340400
2038,53,Men,340400
2038,54,Men,340400
2038,55,Men,401200
2038,56,Men,401200
2038,57,Men,401200
2038,58,Men,401200
2038,59,Men,401200
2038,60,Men,378400
2038,61,Men,378400
2038,62,Men,378400
2038,63,Men,378400
2038,64,Men,378400
2038,65,Men,411200
2038,66,Men,411200
2038,67,Men,411200
2038,68,Men,411200
2038,69,Men,411200
2038,70,Men,353400
2038,71,Men,353400
2038,72,Men,353400
2038,73,Men,353400
2038,74,Men,353400
2038,75,Men,323000
2038,76,Men,323000
2038,77,Men,323000
2038,78,Men,323000
2038,79,Men,323000
2038,80,Men,207000
2038,81,Men,207000
2038,82,Men,207000
2038,83,Men,207000
2038,84,Men,207000
2038,85,Men,97800
2038,86,Men,97800
2038,87,Men,97800
2038,88,Men,97800
2038,89,Men,97800
2038,90,Men,38200
2038,91,Men,38200
2038,92,Men,38200
2038,93,Men,38200
2038,94,Men,38200
2038,95,Men,10000
2038,96,Men,10000
2038,97,Men,10000
2038,98,Men,10000
2038,99,Men,10000
2038,100,Men,1000
2038,101,Men,1000
2038,102,Men,1000
2038,103,Men,1000
2038,104,Men,1000
2039,0,Men,124200
2039,1,Men,124200
2039,2,Men,124200
2039,3,Men,124200
2039,4,Men,124200
2039,5,Men,132400
2039,6,Men,132400
2039,7,Men,132400
2039,8,Men,132400
2039,9,Men,132400
2039,10,Men,132000
2039,11,Men,132000
2039,12,Men,132000
2039,13,Men,132000
2039,14,Men,132000
2039,15,Men,138800
2039,16,Men,138800
2039,17,Men,138800
2039,18,Men,138800
2039,19,Men,138800
2039,20,Men,222400
2039,21,Men,222400
2039,22,Men,222400
2039,23,Men,222400
2039,24,Men,222400
2039,25,Men,268000
2039,26,Men,268000
2039,27,Men,268000
2039,28,Men,268000
2039,29,Men,268000
2039,30,Men,258800
2039,31,Men,258800
2039,32,Men,258800
2039,33,Men,258800
2039,34,Men,258800
2039,35,Men,288600
2039,36,Men,288600
2039,37,Men,288600
2039,38,Men,288600
2039,39,Men,288600
2039,40,Men,355200
2039,41,Men,355200
2039,42,Men,355200
2039,43,Men,355200
2039,44,Men,355200
2039,45,Men,369800
2039,46,Men,369800
2039,47,Men,369800
2039,48,Men,369800
2039,49,Men,369800
2039,50,Men,334200
2039,51,Men,334200
2039,52,Men,334200
2039,53,Men,334200
2039,54,Men,334200
2039,55,Men,395800
2039,56,Men,395800
2039,57,Men,395800
2039,58,Men,395800
2039,59,Men,395800
2039,60,Men,371200
2039,61,Men,371200
2039,62,Men,371200
2039,63,Men,371200
2039,64,Men,371200
2039,65,Men,407200
2039,66,Men,407200
2039,67,Men,407200
2039,68,Men,407200
2039,69,Men,407200
2039,70,Men,361200
2039,71,Men,361200
2039,72,Men,361200
2039,73,Men,361200
2039,74,Men,361200
2039,75,Men,323800
2039,76,Men,323800
2039,77,Men,323800
2039,78,Men,323800
2039,79,Men,323800
2039,80,Men,221000
2039,81,Men,221000
2039,82,Men,221000
2039,83,Men,221000
2039,84,Men,221000
2039,85,Men,103600
2039,86,Men,103600
2039,87,Men,103600
2039,88,Men,103600
2039,89,Men,103600
2039,90,Men,41000
2039,91,Men,41000
2039,92,Men,41000
2039,93,Men,41000
2039,94,Men,41000
2039,95,Men,10400
2039,96,Men,10400
2039,97,Men,10400
2039,98,Men,10400
2039,99,Men,10400
2039,100,Men,1200
2039,101,Men,1200
2039,102,Men,1200
2039,103,Men,1200
2039,104,Men,1200
2040,0,Men,123200
2040,1,Men,123200
2040,2,Men,123200
2040,3,Men,123200
2040,4,Men,123200
2040,5,Men,131000
2040,6,Men,131000
2040,7,Men,131000
2040,8,Men,131000
2040,9,Men,131000
2040,10,Men,133000
2040,11,Men,133000
2040,12,Men,133000
2040,13,Men,133000
2040,14,Men,133000
2040,15,Men,134800
2040,16,Men,134800
2040,17,Men,134800
2040,18,Men,134800
2040,19,Men,134800
2040,20,Men,207000
2040,21,Men,207000
2040,22,Men,207000
2040,23,Men,207000
2040,24,Men,207000
2040,25,Men,265600
2040,26,Men,265600
2040,27,Men,265600
2040,28,Men,265600
2040,29,Men,265600
2040,30,Men,258600
2040,31,Men,258600
2040,32,Men,258600
2040,33,Men,258600
2040,34,Men,258600
2040,35,Men,273400
2040,36,Men,273400
2040,37,Men,273400
2040,38,Men,273400
2040,39,Men,273400
2040,40,Men,343200
2040,41,Men,343200
2040,42,Men,343200
2040,43,Men,343200
2040,44,Men,343200
2040,45,Men,375600
2040,46,Men,375600
2040,47,Men,375600
2040,48,Men,375600
2040,49,Men,375600
2040,50,Men,334200
2040,51,Men,334200
2040,52,Men,334200
2040,53,Men,334200
2040,54,Men,334200
2040,55,Men,381600
2040,56,Men,381600
2040,57,Men,381600
2040,58,Men,381600
2040,59,Men,381600
2040,60,Men,372800
2040,61,Men,372800
2040,62,Men,372800
2040,63,Men,372800
2040,64,Men,372800
2040,65,Men,399000
2040,66,Men,399000
2040,67,Men,399000
2040,68,Men,399000
2040,69,Men,399000
2040,70,Men,369200
2040,71,Men,369200
2040,72,Men,369200
2040,73,Men,369200
2040,74,Men,369200
2040,75,Men,320600
2040,76,Men,320600
2040,77,Men,320600
2040,78,Men,320600
2040,79,Men,320600
2040,80,Men,234600
2040,81,Men,234600
2040,82,Men,234600
2040,83,Men,234600
2040,84,Men,234600
2040,85,Men,113000
2040,86,Men,113000
2040,87,Men,113000
2040,88,Men,113000
2040,89,Men,113000
2040,90,Men,43400
2040,91,Men,43400
2040,92,Men,43400
2040,93,Men,43400
2040,94,Men,43400
2040,95,Men,10600
2040,96,Men,10600
2040,97,Men,10600
2040,98,Men,10600
2040,99,Men,10600
2040,100,Men,1200
2040,101,Men,1200
2040,102,Men,1200
2040,103,Men,1200
2040,104,Men,1200
2041,0,Men,122400
2041,1,Men,122400
2041,2,Men,122400
2041,3,Men,122400
2041,4,Men,122400
2041,5,Men,129400
2041,6,Men,129400
2041,7,Men,129400
2041,8,Men,129400
2041,9,Men,129400
2041,10,Men,133800
2041,11,Men,133800
2041,12,Men,133800
2041,13,Men,133800
2041,14,Men,133800
2041,15,Men,133400
2041,16,Men,133400
2041,17,Men,133400
2041,18,Men,133400
2041,19,Men,133400
2041,20,Men,190800
2041,21,Men,190800
2041,22,Men,190800
2041,23,Men,190800
2041,24,Men,190800
2041,25,Men,260400
2041,26,Men,260400
2041,27,Men,260400
2041,28,Men,260400
2041,29,Men,260400
2041,30,Men,261000
2041,31,Men,261000
2041,32,Men,261000
2041,33,Men,261000
2041,34,Men,261000
2041,35,Men,259600
2041,36,Men,259600
2041,37,Men,259600
2041,38,Men,259600
2041,39,Men,259600
2041,40,Men,330400
2041,41,Men,330400
2041,42,Men,330400
2041,43,Men,330400
2041,44,Men,330400
2041,45,Men,377200
2041,46,Men,377200
2041,47,Men,377200
2041,48,Men,377200
2041,49,Men,377200
2041,50,Men,338000
2041,51,Men,338000
2041,52,Men,338000
2041,53,Men,338000
2041,54,Men,338000
2041,55,Men,364800
2041,56,Men,364800
2041,57,Men,364800
2041,58,Men,364800
2041,59,Men,364800
2041,60,Men,380200
2041,61,Men,380200
2041,62,Men,380200
2041,63,Men,380200
2041,64,Men,380200
2041,65,Men,385600
2041,66,Men,385600
2041,67,Men,385600
2041,68,Men,385600
2041,69,Men,385600
2041,70,Men,376600
2041,71,Men,376600
2041,72,Men,376600
2041,73,Men,376600
2041,74,Men,376600
2041,75,Men,316200
2041,76,Men,316200
2041,77,Men,316200
2041,78,Men,316200
2041,79,Men,316200
2041,80,Men,248000
2041,81,Men,248000
2041,82,Men,248000
2041,83,Men,248000
2041,84,Men,248000
2041,85,Men,124000
2041,86,Men,124000
2041,87,Men,124000
2041,88,Men,124000
2041,89,Men,124000
2041,90,Men,45200
2041,91,Men,45200
2041,92,Men,45200
2041,93,Men,45200
2041,94,Men,45200
2041,95,Men,10800
2041,96,Men,10800
2041,97,Men,10800
2041,98,Men,10800
2041,99,Men,10800
2041,100,Men,1400
2041,101,Men,1400
2041,102,Men,1400
2041,103,Men,1400
2041,104,Men,1400
2042,0,Men,122000
2042,1,Men,122000
2042,2,Men,122000
2042,3,Men,122000
2042,4,Men,122000
2042,5,Men,127600
2042,6,Men,127600
2042,7,Men,127600
2042,8,Men,127600
2042,9,Men,127600
2042,10,Men,134000
2042,11,Men,134000
2042,12,Men,134000
2042,13,Men,134000
2042,14,Men,134000
2042,15,Men,133200
2042,16,Men,133200
2042,17,Men,133200
2042,18,Men,133200
2042,19,Men,133200
2042,20,Men,177800
2042,21,Men,177800
2042,22,Men,177800
2042,23,Men,177800
2042,24,Men,177800
2042,25,Men,250600
2042,26,Men,250600
2042,27,Men,250600
2042,28,Men,250600
2042,29,Men,250600
2042,30,Men,262000
2042,31,Men,262000
2042,32,Men,262000
2042,33,Men,262000
2042,34,Men,262000
2042,35,Men,254000
2042,36,Men,254000
2042,37,Men,254000
2042,38,Men,254000
2042,39,Men,254000
2042,40,Men,314400
2042,41,Men,314400
2042,42,Men,314400
2042,43,Men,314400
2042,44,Men,314400
2042,45,Men,372600
2042,46,Men,372600
2042,47,Men,372600
2042,48,Men,372600
2042,49,Men,372600
2042,50,Men,346400
2042,51,Men,346400
2042,52,Men,346400
2042,53,Men,346400
2042,54,Men,346400
2042,55,Men,348000
2042,56,Men,348000
2042,57,Men,348000
2042,58,Men,348000
2042,59,Men,348000
2042,60,Men,387600
2042,61,Men,387600
2042,62,Men,387600
2042,63,Men,387600
2042,64,Men,387600
2042,65,Men,372200
2042,66,Men,372200
2042,67,Men,372200
2042,68,Men,372200
2042,69,Men,372200
2042,70,Men,383000
2042,71,Men,383000
2042,72,Men,383000
2042,73,Men,383000
2042,74,Men,383000
2042,75,Men,313400
2042,76,Men,313400
2042,77,Men,313400
2042,78,Men,313400
2042,79,Men,313400
2042,80,Men,257600
2042,81,Men,257600
2042,82,Men,257600
2042,83,Men,257600
2042,84,Men,257600
2042,85,Men,134200
2042,86,Men,134200
2042,87,Men,134200
2042,88,Men,134200
2042,89,Men,134200
2042,90,Men,47800
2042,91,Men,47800
2042,92,Men,47800
2042,93,Men,47800
2042,94,Men,47800
2042,95,Men,11400
2042,96,Men,11400
2042,97,Men,11400
2042,98,Men,11400
2042,99,Men,11400
2042,100,Men,1600
2042,101,Men,1600
2042,102,Men,1600
2042,103,Men,1600
2042,104,Men,1600
2043,0,Men,121800
2043,1,Men,121800
2043,2,Men,121800
2043,3,Men,121800
2043,4,Men,121800
2043,5,Men,126000
2043,6,Men,126000
2043,7,Men,126000
2043,8,Men,126000
2043,9,Men,126000
2043,10,Men,133600
2043,11,Men,133600
2043,12,Men,133600
2043,13,Men,133600
2043,14,Men,133600
2043,15,Men,134200
2043,16,Men,134200
2043,17,Men,134200
2043,18,Men,134200
2043,19,Men,134200
2043,20,Men,167600
2043,21,Men,167600
2043,22,Men,167600
2043,23,Men,167600
2043,24,Men,167600
2043,25,Men,239000
2043,26,Men,239000
2043,27,Men,239000
2043,28,Men,239000
2043,29,Men,239000
2043,30,Men,260400
2043,31,Men,260400
2043,32,Men,260400
2043,33,Men,260400
2043,34,Men,260400
2043,35,Men,253000
2043,36,Men,253000
2043,37,Men,253000
2043,38,Men,253000
2043,39,Men,253000
2043,40,Men,298000
2043,41,Men,298000
2043,42,Men,298000
2043,43,Men,298000
2043,44,Men,298000
2043,45,Men,363000
2043,46,Men,363000
2043,47,Men,363000
2043,48,Men,363000
2043,49,Men,363000
2043,50,Men,356800
2043,51,Men,356800
2043,52,Men,356800
2043,53,Men,356800
2043,54,Men,356800
2043,55,Men,334800
2043,56,Men,334800
2043,57,Men,334800
2043,58,Men,334800
2043,59,Men,334800
2043,60,Men,391000
2043,61,Men,391000
2043,62,Men,391000
2043,63,Men,391000
2043,64,Men,391000
2043,65,Men,361800
2043,66,Men,361800
2043,67,Men,361800
2043,68,Men,361800
2043,69,Men,361800
2043,70,Men,383800
2043,71,Men,383800
2043,72,Men,383800
2043,73,Men,383800
2043,74,Men,383800
2043,75,Men,316000
2043,76,Men,316000
2043,77,Men,316000
2043,78,Men,316000
2043,79,Men,316000
2043,80,Men,262600
2043,81,Men,262600
2043,82,Men,262600
2043,83,Men,262600
2043,84,Men,262600
2043,85,Men,144200
2043,86,Men,144200
2043,87,Men,144200
2043,88,Men,144200
2043,89,Men,144200
2043,90,Men,51000
2043,91,Men,51000
2043,92,Men,51000
2043,93,Men,51000
2043,94,Men,51000
2043,95,Men,12400
2043,96,Men,12400
2043,97,Men,12400
2043,98,Men,12400
2043,99,Men,12400
2043,100,Men,1800
2043,101,Men,1800
2043,102,Men,1800
2043,103,Men,1800
2043,104,Men,1800
2044,0,Men,121800
2044,1,Men,121800
2044,2,Men,121800
2044,3,Men,121800
2044,4,Men,121800
2044,5,Men,124400
2044,6,Men,124400
2044,7,Men,124400
2044,8,Men,124400
2044,9,Men,124400
2044,10,Men,132600
2044,11,Men,132600
2044,12,Men,132600
2044,13,Men,132600
2044,14,Men,132600
2044,15,Men,136000
2044,16,Men,136000
2044,17,Men,136000
2044,18,Men,136000
2044,19,Men,136000
2044,20,Men,159800
2044,21,Men,159800
2044,22,Men,159800
2044,23,Men,159800
2044,24,Men,159800
2044,25,Men,226200
2044,26,Men,226200
2044,27,Men,226200
2044,28,Men,226200
2044,29,Men,226200
2044,30,Men,258400
2044,31,Men,258400
2044,32,Men,258400
2044,33,Men,258400
2044,34,Men,258400
2044,35,Men,251200
2044,36,Men,251200
2044,37,Men,251200
2044,38,Men,251200
2044,39,Men,251200
2044,40,Men,283600
2044,41,Men,283600
2044,42,Men,283600
2044,43,Men,283600
2044,44,Men,283600
2044,45,Men,351000
2044,46,Men,351000
2044,47,Men,351000
2044,48,Men,351000
2044,49,Men,351000
2044,50,Men,365600
2044,51,Men,365600
2044,52,Men,365600
2044,53,Men,365600
2044,54,Men,365600
2044,55,Men,328800
2044,56,Men,328800
2044,57,Men,328800
2044,58,Men,328800
2044,59,Men,328800
2044,60,Men,386000
2044,61,Men,386000
2044,62,Men,386000
2044,63,Men,386000
2044,64,Men,386000
2044,65,Men,355400
2044,66,Men,355400
2044,67,Men,355400
2044,68,Men,355400
2044,69,Men,355400
2044,70,Men,380600
2044,71,Men,380600
2044,72,Men,380600
2044,73,Men,380600
2044,74,Men,380600
2044,75,Men,323400
2044,76,Men,323400
2044,77,Men,323400
2044,78,Men,323400
2044,79,Men,323400
2044,80,Men,263800
2044,81,Men,263800
2044,82,Men,263800
2044,83,Men,263800
2044,84,Men,263800
2044,85,Men,154200
2044,86,Men,154200
2044,87,Men,154200
2044,88,Men,154200
2044,89,Men,154200
2044,90,Men,54400
2044,91,Men,54400
2044,92,Men,54400
2044,93,Men,54400
2044,94,Men,54400
2044,95,Men,13400
2044,96,Men,13400
2044,97,Men,13400
2044,98,Men,13400
2044,99,Men,13400
2044,100,Men,1800
2044,101,Men,1800
2044,102,Men,1800
2044,103,Men,1800
2044,104,Men,1800
2045,0,Men,121800
2045,1,Men,121800
2045,2,Men,121800
2045,3,Men,121800
2045,4,Men,121800
2045,5,Men,123400
2045,6,Men,123400
2045,7,Men,123400
2045,8,Men,123400
2045,9,Men,123400
2045,10,Men,131200
2045,11,Men,131200
2045,12,Men,131200
2045,13,Men,131200
2045,14,Men,131200
2045,15,Men,137000
2045,16,Men,137000
2045,17,Men,137000
2045,18,Men,137000
2045,19,Men,137000
2045,20,Men,155600
2045,21,Men,155600
2045,22,Men,155600
2045,23,Men,155600
2045,24,Men,155600
2045,25,Men,210800
2045,26,Men,210800
2045,27,Men,210800
2045,28,Men,210800
2045,29,Men,210800
2045,30,Men,256200
2045,31,Men,256200
2045,32,Men,256200
2045,33,Men,256200
2045,34,Men,256200
2045,35,Men,251000
2045,36,Men,251000
2045,37,Men,251000
2045,38,Men,251000
2045,39,Men,251000
2045,40,Men,268400
2045,41,Men,268400
2045,42,Men,268400
2045,43,Men,268400
2045,44,Men,268400
2045,45,Men,339200
2045,46,Men,339200
2045,47,Men,339200
2045,48,Men,339200
2045,49,Men,339200
2045,50,Men,371400
2045,51,Men,371400
2045,52,Men,371400
2045,53,Men,371400
2045,54,Men,371400
2045,55,Men,328800
2045,56,Men,328800
2045,57,Men,328800
2045,58,Men,328800
2045,59,Men,328800
2045,60,Men,372200
2045,61,Men,372200
2045,62,Men,372200
2045,63,Men,372200
2045,64,Men,372200
2045,65,Men,357200
2045,66,Men,357200
2045,67,Men,357200
2045,68,Men,357200
2045,69,Men,357200
2045,70,Men,373200
2045,71,Men,373200
2045,72,Men,373200
2045,73,Men,373200
2045,74,Men,373200
2045,75,Men,331200
2045,76,Men,331200
2045,77,Men,331200
2045,78,Men,331200
2045,79,Men,331200
2045,80,Men,261600
2045,81,Men,261600
2045,82,Men,261600
2045,83,Men,261600
2045,84,Men,261600
2045,85,Men,164400
2045,86,Men,164400
2045,87,Men,164400
2045,88,Men,164400
2045,89,Men,164400
2045,90,Men,59800
2045,91,Men,59800
2045,92,Men,59800
2045,93,Men,59800
2045,94,Men,59800
2045,95,Men,14200
2045,96,Men,14200
2045,97,Men,14200
2045,98,Men,14200
2045,99,Men,14200
2045,100,Men,1800
2045,101,Men,1800
2045,102,Men,1800
2045,103,Men,1800
2045,104,Men,1800
2046,0,Men,121600
2046,1,Men,121600
2046,2,Men,121600
2046,3,Men,121600
2046,4,Men,121600
2046,5,Men,122600
2046,6,Men,122600
2046,7,Men,122600
2046,8,Men,122600
2046,9,Men,122600
2046,10,Men,129600
2046,11,Men,129600
2046,12,Men,129600
2046,13,Men,129600
2046,14,Men,129600
2046,15,Men,137800
2046,16,Men,137800
2046,17,Men,137800
2046,18,Men,137800
2046,19,Men,137800
2046,20,Men,154200
2046,21,Men,154200
2046,22,Men,154200
2046,23,Men,154200
2046,24,Men,154200
2046,25,Men,194800
2046,26,Men,194800
2046,27,Men,194800
2046,28,Men,194800
2046,29,Men,194800
2046,30,Men,251000
2046,31,Men,251000
2046,32,Men,251000
2046,33,Men,251000
2046,34,Men,251000
2046,35,Men,253600
2046,36,Men,253600
2046,37,Men,253600
2046,38,Men,253600
2046,39,Men,253600
2046,40,Men,254800
2046,41,Men,254800
2046,42,Men,254800
2046,43,Men,254800
