year,age,population
2038,76,52400
2038,77,52400
2038,78,52400
2038,79,52400
2038,80,39600
2038,81,39600
2038,82,39600
2038,83,39600
2038,84,39600
2038,85,23600
2038,86,23600
2038,87,23600
2038,88,23600
2038,89,23600
2038,90,9600
2038,91,9600
2038,92,9600
2038,93,9600
2038,94,9600
2038,95,2800
2038,96,2800
2038,97,2800
2038,98,2800
2038,99,2800
2038,100,600
2038,101,600
2038,102,600
2038,103,600
2038,104,600
2039,0,44600
2039,1,44600
2039,2,44600
2039,3,44600
2039,4,44600
2039,5,50800
2039,6,50800
2039,7,50800
2039,8,50800
2039,9,50800
2039,10,51600
2039,11,51600
2039,12,51600
2039,13,51600
2039,14,51600
2039,15,48800
2039,16,48800
2039,17,48800
2039,18,48800
2039,19,48800
2039,20,55000
2039,21,55000
2039,22,55000
2039,23,55000
2039,24,55000
2039,25,57200
2039,26,57200
2039,27,57200
2039,28,57200
2039,29,57200
2039,30,77800
2039,31,77800
2039,32,77800
2039,33,77800
2039,34,77800
2039,35,109000
2039,36,109000
2039,37,109000
2039,38,109000
2039,39,109000
2039,40,118200
2039,41,118200
2039,42,118200
2039,43,118200
2039,44,118200
2039,45,113800
2039,46,113800
2039,47,113800
2039,48,113800
2039,49,113800
2039,50,96200
2039,51,96200
2039,52,96200
2039,53,96200
2039,54,96200
2039,55,83400
2039,56,83400
2039,57,83400
2039,58,83400
2039,59,83400
2039,60,73000
2039,61,73000
2039,62,73000
2039,63,73000
2039,64,73000
2039,65,67200
2039,66,67200
2039,67,67200
2039,68,67200
2039,69,67200
2039,70,59200
2039,71,59200
2039,72,59200
2039,73,59200
2039,74,59200
2039,75,53200
2039,76,53200
2039,77,53200
2039,78,53200
2039,79,53200
2039,80,41000
2039,81,41000
2039,82,41000
2039,83,41000
2039,84,41000
2039,85,24800
2039,86,24800
2039,87,24800
2039,88,24800
2039,89,24800
2039,90,11000
2039,91,11000
2039,92,11000
2039,93,11000
2039,94,11000
2039,95,2800
2039,96,2800
2039,97,2800
2039,98,2800
2039,99,2800
2039,100,800
2039,101,800
2039,102,800
2039,103,800
2039,104,800
2040,0,42800
2040,1,42800
2040,2,42800
2040,3,42800
2040,4,42800
2040,5,50000
2040,6,50000
2040,7,50000
2040,8,50000
2040,9,50000
2040,10,52000
2040,11,52000
2040,12,52000
2040,13,52000
2040,14,52000
2040,15,49600
2040,16,49600
2040,17,49600
2040,18,49600
2040,19,49600
2040,20,55000
2040,21,55000
2040,22,55000
2040,23,55000
2040,24,55000
2040,25,56800
2040,26,56800
2040,27,56800
2040,28,56800
2040,29,56800
2040,30,70800
2040,31,70800
2040,32,70800
2040,33,70800
2040,34,70800
2040,35,104000
2040,36,104000
2040,37,104000
2040,38,104000
2040,39,104000
2040,40,117400
2040,41,117400
2040,42,117400
2040,43,117400
2040,44,117400
2040,45,115400
2040,46,115400
2040,47,115400
2040,48,115400
2040,49,115400
2040,50,100200
2040,51,100200
2040,52,100200
2040,53,100200
2040,54,100200
2040,55,85400
2040,56,85400
2040,57,85400
2040,58,85400
2040,59,85400
2040,60,74400
2040,61,74400
2040,62,74400
2040,63,74400
2040,64,74400
2040,65,68200
2040,66,68200
2040,67,68200
2040,68,68200
2040,69,68200
2040,70,59000
2040,71,59000
2040,72,59000
2040,73,59000
2040,74,59000
2040,75,54000
2040,76,54000
2040,77,54000
2040,78,54000
2040,79,54000
2040,80,42200
2040,81,42200
2040,82,42200
2040,83,42200
2040,84,42200
2040,85,26200
2040,86,26200
2040,87,26200
2040,88,26200
2040,89,26200
2040,90,12200
2040,91,12200
2040,92,12200
2040,93,12200
2040,94,12200
2040,95,2800
2040,96,2800
2040,97,2800
2040,98,2800
2040,99,2800
2040,100,800
2040,101,800
2040,102,800
2040,103,800
2040,104,800
2041,0,41200
2041,1,41200
2041,2,41200
2041,3,41200
2041,4,41200
2041,5,49000
2041,6,49000
2041,7,49000
2041,8,49000
2041,9,49000
2041,10,52000
2041,11,52000
2041,12,52000
2041,13,52000
2041,14,52000
2041,15,50600
2041,16,50600
2041,17,50600
2041,18,50600
2041,19,50600
2041,20,55200
2041,21,55200
2041,22,55200
2041,23,55200
2041,24,55200
2041,25,57000
2041,26,57000
2041,27,57000
2041,28,57000
2041,29,57000
2041,30,64600
2041,31,64600
2041,32,64600
2041,33,64600
2041,34,64600
2041,35,97600
2041,36,97600
2041,37,97600
2041,38,97600
2041,39,97600
2041,40,116600
2041,41,116600
2041,42,116600
2041,43,116600
2041,44,116600
2041,45,116600
2041,46,116600
2041,47,116600
2041,48,116600
2041,49,116600
2041,50,104200
2041,51,104200
2041,52,104200
2041,53,104200
2041,54,104200
2041,55,86800
2041,56,86800
2041,57,86800
2041,58,86800
2041,59,86800
2041,60,76000
2041,61,76000
2041,62,76000
2041,63,76000
2041,64,76000
2041,65,69200
2041,66,69200
2041,67,69200
2041,68,69200
2041,69,69200
2041,70,59800
2041,71,59800
2041,72,59800
2041,73,59800
2041,74,59800
2041,75,54400
2041,76,54400
2041,77,54400
2041,78,54400
2041,79,54400
2041,80,43400
2041,81,43400
2041,82,43400
2041,83,43400
2041,84,43400
2041,85,27600
2041,86,27600
2041,87,27600
2041,88,27600
2041,89,27600
2041,90,13200
2041,91,13200
2041,92,13200
2041,93,13200
2041,94,13200
2041,95,3200
2041,96,3200
2041,97,3200
2041,98,3200
2041,99,3200
2041,100,800
2041,101,800
2041,102,800
2041,103,800
2041,104,800
2042,0,39400
2042,1,39400
2042,2,39400
2042,3,39400
2042,4,39400
2042,5,47800
2042,6,47800
2042,7,47800
2042,8,47800
2042,9,47800
2042,10,52000
2042,11,52000
2042,12,52000
2042,13,52000
2042,14,52000
2042,15,51400
2042,16,51400
2042,17,51400
2042,18,51400
2042,19,51400
2042,20,55200
2042,21,55200
2042,22,55200
2042,23,55200
2042,24,55200
2042,25,57400
2042,26,57400
2042,27,57400
2042,28,57400
2042,29,57400
2042,30,59800
2042,31,59800
2042,32,59800
2042,33,59800
2042,34,59800
2042,35,91000
2042,36,91000
2042,37,91000
2042,38,91000
2042,39,91000
2042,40,114600
2042,41,114600
2042,42,114600
2042,43,114600
2042,44,114600
2042,45,117400
2042,46,117400
2042,47,117400
2042,48,117400
2042,49,117400
2042,50,108200
2042,51,108200
2042,52,108200
2042,53,108200
2042,54,108200
2042,55,88400
2042,56,88400
2042,57,88400
2042,58,88400
2042,59,88400
2042,60,78200
2042,61,78200
2042,62,78200
2042,63,78200
2042,64,78200
2042,65,69800
2042,66,69800
2042,67,69800
2042,68,69800
2042,69,69800
2042,70,61000
2042,71,61000
2042,72,61000
2042,73,61000
2042,74,61000
2042,75,54800
2042,76,54800
2042,77,54800
2042,78,54800
2042,79,54800
2042,80,44200
2042,81,44200
2042,82,44200
2042,83,44200
2042,84,44200
2042,85,29000
2042,86,29000
2042,87,29000
2042,88,29000
2042,89,29000
2042,90,13800
2042,91,13800
2042,92,13800
2042,93,13800
2042,94,13800
2042,95,3800
2042,96,3800
2042,97,3800
2042,98,3800
2042,99,3800
2042,100,800
2042,101,800
2042,102,800
2042,103,800
2042,104,800
2043,0,37800
2043,1,37800
2043,2,37800
2043,3,37800
2043,4,37800
2043,5,46200
2043,6,46200
2043,7,46200
2043,8,46200
2043,9,46200
2043,10,51600
2043,11,51600
2043,12,51600
2043,13,51600
2043,14,51600
2043,15,52400
2043,16,52400
2043,17,52400
2043,18,52400
2043,19,52400
2043,20,55600
2043,21,55600
2043,22,55600
2043,23,55600
2043,24,55600
2043,25,57400
2043,26,57400
2043,27,57400
2043,28,57400
2043,29,57400
2043,30,57000
2043,31,57000
2043,32,57000
2043,33,57000
2043,34,57000
2043,35,83800
2043,36,83800
2043,37,83800
2043,38,83800
2043,39,83800
2043,40,111800
2043,41,111800
2043,42,111800
2043,43,111800
2043,44,111800
2043,45,117600
2043,46,117600
2043,47,117600
2043,48,117600
2043,49,117600
2043,50,111000
2043,51,111000
2043,52,111000
2043,53,111000
2043,54,111000
2043,55,91200
2043,56,91200
2043,57,91200
2043,58,91200
2043,59,91200
2043,60,80200
2043,61,80200
2043,62,80200
2043,63,80200
2043,64,80200
2043,65,70200
2043,66,70200
2043,67,70200
2043,68,70200
2043,69,70200
2043,70,62600
2043,71,62600
2043,72,62600
2043,73,62600
2043,74,62600
2043,75,54800
2043,76,54800
2043,77,54800
2043,78,54800
2043,79,54800
2043,80,45000
2043,81,45000
2043,82,45000
2043,83,45000
2043,84,45000
2043,85,30200
2043,86,30200
2043,87,30200
2043,88,30200
2043,89,30200
2043,90,14600
2043,91,14600
2043,92,14600
2043,93,14600
2043,94,14600
2043,95,4400
2043,96,4400
2043,97,4400
2043,98,4400
2043,99,4400
2043,100,800
2043,101,800
2043,102,800
2043,103,800
2043,104,800
2044,0,36400
2044,1,36400
2044,2,36400
2044,3,36400
2044,4,36400
2044,5,44800
2044,6,44800
2044,7,44800
2044,8,44800
2044,9,44800
2044,10,50800
2044,11,50800
2044,12,50800
2044,13,50800
2044,14,50800
2044,15,52800
2044,16,52800
2044,17,52800
2044,18,52800
2044,19,52800
2044,20,56200
2044,21,56200
2044,22,56200
2044,23,56200
2044,24,56200
2044,25,57600
2044,26,57600
2044,27,57600
2044,28,57600
2044,29,57600
2044,30,55400
2044,31,55400
2044,32,55400
2044,33,55400
2044,34,55400
2044,35,76200
2044,36,76200
2044,37,76200
2044,38,76200
2044,39,76200
2044,40,108000
2044,41,108000
2044,42,108000
2044,43,108000
2044,44,108000
2044,45,117200
2044,46,117200
2044,47,117200
2044,48,117200
2044,49,117200
2044,50,112800
2044,51,112800
2044,52,112800
2044,53,112800
2044,54,112800
2044,55,95200
2044,56,95200
2044,57,95200
2044,58,95200
2044,59,95200
2044,60,82200
2044,61,82200
2044,62,82200
2044,63,82200
2044,64,82200
2044,65,71000
2044,66,71000
2044,67,71000
2044,68,71000
2044,69,71000
2044,70,64200
2044,71,64200
2044,72,64200
2044,73,64200
2044,74,64200
2044,75,54600
2044,76,54600
2044,77,54600
2044,78,54600
2044,79,54600
2044,80,45800
2044,81,45800
2044,82,45800
2044,83,45800
2044,84,45800
2044,85,31400
2044,86,31400
2044,87,31400
2044,88,31400
2044,89,31400
2044,90,15600
2044,91,15600
2044,92,15600
2044,93,15600
2044,94,15600
2044,95,5000
2044,96,5000
2044,97,5000
2044,98,5000
2044,99,5000
2044,100,800
2044,101,800
2044,102,800
2044,103,800
2044,104,800
2045,0,35000
2045,1,35000
2045,2,35000
2045,3,35000
2045,4,35000
2045,5,43000
2045,6,43000
2045,7,43000
2045,8,43000
2045,9,43000
2045,10,50200
2045,11,50200
2045,12,50200
2045,13,50200
2045,14,50200
2045,15,53200
2045,16,53200
2045,17,53200
2045,18,53200
2045,19,53200
2045,20,56800
2045,21,56800
2045,22,56800
2045,23,56800
2045,24,56800
2045,25,57800
2045,26,57800
2045,27,57800
2045,28,57800
2045,29,57800
2045,30,55200
2045,31,55200
2045,32,55200
2045,33,55200
2045,34,55200
2045,35,69200
2045,36,69200
2045,37,69200
2045,38,69200
2045,39,69200
2045,40,102800
2045,41,102800
2045,42,102800
2045,43,102800
2045,44,102800
2045,45,116600
2045,46,116600
2045,47,116600
2045,48,116600
2045,49,116600
2045,50,114400
2045,51,114400
2045,52,114400
2045,53,114400
2045,54,114400
2045,55,99000
2045,56,99000
2045,57,99000
2045,58,99000
2045,59,99000
2045,60,83800
2045,61,83800
2045,62,83800
2045,63,83800
2045,64,83800
2045,65,72400
2045,66,72400
2045,67,72400
2045,68,72400
2045,69,72400
2045,70,65400
2045,71,65400
2045,72,65400
2045,73,65400
2045,74,65400
2045,75,54600
2045,76,54600
2045,77,54600
2045,78,54600
2045,79,54600
2045,80,46600
2045,81,46600
2045,82,46600
2045,83,46600
2045,84,46600
2045,85,32400
2045,86,32400
2045,87,32400
2045,88,32400
2045,89,32400
2045,90,16200
2045,91,16200
2045,92,16200
2045,93,16200
2045,94,16200
2045,95,5400
2045,96,5400
2045,97,5400
2045,98,5400
2045,99,5400
2045,100,800
2045,101,800
2045,102,800
2045,103,800
2045,104,800
2046,0,34200
2046,1,34200
2046,2,34200
2046,3,34200
2046,4,34200
2046,5,41400
2046,6,41400
2046,7,41400
2046,8,41400
2046,9,41400
2046,10,49200
2046,11,49200
2046,12,49200
2046,13,49200
2046,14,49200
2046,15,53600
2046,16,53600
2046,17,53600
2046,18,53600
2046,19,53600
2046,20,57800
2046,21,57800
2046,22,57800
2046,23,57800
2046,24,57800
2046,25,58000
2046,26,58000
2046,27,58000
2046,28,58000
2046,29,58000
2046,30,55600
2046,31,55600
2046,32,55600
2046,33,55600
2046,34,55600
2046,35,63200
2046,36,63200
2046,37,63200
2046,38,63200
2046,39,63200
2046,40,96600
2046,41,96600
2046,42,96600
2046,43,96600
2046,44,96600
2046,45,115600
2046,46,115600
2046,47,115600
2046,48,115600
2046,49,115600
2046,50,115600
2046,51,115600
2046,52,115600
2046,53,115600
2046,54,115600
2046,55,103000
2046,56,103000
2046,57,103000
2046,58,103000
2046,59,103000
2046,60,85400
2046,61,85400
2046,62,85400
2046,63,85400
2046,64,85400
2046,65,74200
2046,66,74200
2046,67,74200
2046,68,74200
2046,69,74200
2046,70,66200
2046,71,66200
2046,72,66200
2046,73,66200
2046,74,66200
2046,75,55200
2046,76,55200
2046,77,55200
2046,78,55200
2046,79,55200
2046,80,47000
2046,81,47000
2046,82,47000
2046,83,47000
2046,84,47000
2046,85,33200
2046,86,33200
2046,87,33200
2046,88,33200
2046,89,33200
2046,90,17200
2046,91,17200
2046,92,17200
2046,93,17200
2046,94,17200
2046,95,5800
2046,96,5800
2046,97,5800
2046,98,5800
2046,99,5800
2046,100,1000
2046,101,1000
2046,102,1000
2046,103,1000
2046,104,1000
2047,0,33400
2047,1,33400
2047,2,33400
2047,3,33400
2047,4,33400
2047,5,39600
2047,6,39600
2047,7,39600
2047,8,39600
2047,9,39600
2047,10,48000
2047,11,48000
2047,12,48000
2047,13,48000
2047,14,48000
2047,15,53200
2047,16,53200
2047,17,53200
2047,18,53200
2047,19,53200
2047,20,58800
2047,21,58800
2047,22,58800
2047,23,58800
2047,24,58800
2047,25,58000
2047,26,58000
2047,27,58000
2047,28,58000
2047,29,58000
2047,30,55600
2047,31,55600
2047,32,55600
2047,33,55600
2047,34,55600
2047,35,58400
2047,36,58400
2047,37,58400
2047,38,58400
2047,39,58400
2047,40,89800
2047,41,89800
2047,42,89800
2047,43,89800
2047,44,89800
2047,45,113800
2047,46,113800
2047,47,113800
2047,48,113800
2047,49,113800
2047,50,116400
2047,51,116400
2047,52,116400
2047,53,116400
2047,54,116400
2047,55,107000
2047,56,107000
2047,57,107000
2047,58,107000
2047,59,107000
2047,60,87000
2047,61,87000
2047,62,87000
2047,63,87000
2047,64,87000
2047,65,76200
2047,66,76200
2047,67,76200
2047,68,76200
2047,69,76200
2047,70,66800
2047,71,66800
2047,72,66800
2047,73,66800
2047,74,66800
2047,75,56400
2047,76,56400
2047,77,56400
2047,78,56400
2047,79,56400
2047,80,47400
2047,81,47400
2047,82,47400
2047,83,47400
2047,84,47400
2047,85,34000
2047,86,34000
2047,87,34000
2047,88,34000
2047,89,34000
2047,90,18200
2047,91,18200
2047,92,18200
2047,93,18200
2047,94,18200
2047,95,6200
2047,96,6200
2047,97,6200
2047,98,6200
2047,99,6200
2047,100,1000
2047,101,1000
2047,102,1000
2047,103,1000
2047,104,1000
2048,0,32600
2048,1,32600
2048,2,32600
2048,3,32600
2048,4,32600
2048,5,38000
2048,6,38000
2048,7,38000
2048,8,38000
2048,9,38000
2048,10,46600
2048,11,46600
2048,12,46600
2048,13,46600
2048,14,46600
2048,15,53200
2048,16,53200
2048,17,53200
2048,18,53200
2048,19,53200
2048,20,60000
2048,21,60000
2048,22,60000
2048,23,60000
2048,24,60000
2048,25,58400
2048,26,58400
2048,27,58400
2048,28,58400
2048,29,58400
2048,30,56000
2048,31,56000
2048,32,56000
2048,33,56000
2048,34,56000
2048,35,55600
2048,36,55600
2048,37,55600
2048,38,55600
2048,39,55600
2048,40,82800
2048,41,82800
2048,42,82800
2048,43,82800
2048,44,82800
2048,45,110800
2048,46,110800
2048,47,110800
2048,48,110800
2048,49,110800
2048,50,116600
2048,51,116600
2048,52,116600
2048,53,116600
2048,54,116600
2048,55,109800
2048,56,109800
2048,57,109800
2048,58,109800
2048,59,109800
2048,60,89600
2048,61,89600
2048,62,89600
2048,63,89600
2048,64,89600
2048,65,78200
2048,66,78200
2048,67,78200
2048,68,78200
2048,69,78200
2048,70,67200
2048,71,67200
2048,72,67200
2048,73,67200
2048,74,67200
2048,75,58000
2048,76,58000
2048,77,58000
2048,78,58000
2048,79,58000
2048,80,47400
2048,81,47400
2048,82,47400
2048,83,47400
2048,84,47400
2048,85,34800
2048,86,34800
2048,87,34800
2048,88,34800
2048,89,34800
2048,90,19000
2048,91,19000
2048,92,19000
2048,93,19000
2048,94,19000
2048,95,6400
2048,96,6400
2048,97,6400
2048,98,6400
2048,99,6400
2048,100,1400
2048,101,1400
2048,102,1400
2048,103,1400
2048,104,1400
2049,0,32400
2049,1,32400
2049,2,32400
2049,3,32400
2049,4,32400
2049,5,36600
2049,6,36600
2049,7,36600
2049,8,36600
2049,9,36600
2049,10,45000
2049,11,45000
2049,12,45000
2049,13,45000
2049,14,45000
2049,15,52400
2049,16,52400
2049,17,52400
2049,18,52400
2049,19,52400
2049,20,60400
2049,21,60400
2049,22,60400
2049,23,60400
2049,24,60400
2049,25,59200
2049,26,59200
2049,27,59200
2049,28,59200
2049,29,59200
2049,30,56200
2049,31,56200
2049,32,56200
2049,33,56200
2049,34,56200
2049,35,54000
2049,36,54000
2049,37,54000
2049,38,54000
2049,39,54000
2049,40,75400
2049,41,75400
2049,42,75400
2049,43,75400
2049,44,75400
2049,45,107200
2049,46,107200
2049,47,107200
2049,48,107200
2049,49,107200
2049,50,116400
2049,51,116400
2049,52,116400
2049,53,116400
2049,54,116400
2049,55,111600
2049,56,111600
2049,57,111600
2049,58,111600
2049,59,111600
2049,60,93400
2049,61,93400
2049,62,93400
2049,63,93400
2049,64,93400
2049,65,80000
2049,66,80000
2049,67,80000
2049,68,80000
2049,69,80000
2049,70,68200
2049,71,68200
2049,72,68200
2049,73,68200
2049,74,68200
2049,75,59600
2049,76,59600
2049,77,59600
2049,78,59600
2049,79,59600
2049,80,47400
2049,81,47400
2049,82,47400
2049,83,47400
2049,84,47400
2049,85,35600
2049,86,35600
2049,87,35600
2049,88,35600
2049,89,35600
2049,90,19800
2049,91,19800
2049,92,19800
2049,93,19800
2049,94,19800
2049,95,7000
2049,96,7000
2049,97,7000
2049,98,7000
2049,99,7000
2049,100,1600
2049,101,1600
2049,102,1600
2049,103,1600
2049,104,1600
2050,0,32200
2050,1,32200
2050,2,32200
2050,3,32200
2050,4,32200
2050,5,35400
2050,6,35400
2050,7,35400
2050,8,35400
2050,9,35400
2050,10,43400
2050,11,43400
2050,12,43400
2050,13,43400
2050,14,43400
2050,15,51600
2050,16,51600
2050,17,51600
2050,18,51600
2050,19,51600
2050,20,60800
2050,21,60800
2050,22,60800
2050,23,60800
2050,24,60800
2050,25,60000
2050,26,60000
2050,27,60000
2050,28,60000
2050,29,60000
2050,30,56600
2050,31,56600
2050,32,56600
2050,33,56600
2050,34,56600
2050,35,53800
2050,36,53800
2050,37,53800
2050,38,53800
2050,39,53800
2050,40,68400
2050,41,68400
2050,42,68400
2050,43,68400
2050,44,68400
2050,45,102000
2050,46,102000
2050,47,102000
2050,48,102000
2050,49,102000
2050,50,115800
2050,51,115800
2050,52,115800
2050,53,115800
2050,54,115800
2050,55,113200
2050,56,113200
2050,57,113200
2050,58,113200
2050,59,113200
2050,60,97400
2050,61,97400
2050,62,97400
2050,63,97400
2050,64,97400
2050,65,81800
2050,66,81800
2050,67,81800
2050,68,81800
2050,69,81800
2050,70,69400
2050,71,69400
2050,72,69400
2050,73,69400
2050,74,69400
2050,75,60600
2050,76,60600
2050,77,60600
2050,78,60600
2050,79,60600
2050,80,47600
2050,81,47600
2050,82,47600
2050,83,47600
2050,84,47600
2050,85,36200
2050,86,36200
2050,87,36200
2050,88,36200
2050,89,36200
2050,90,20600
2050,91,20600
2050,92,20600
2050,93,20600
2050,94,20600
2050,95,7400
2050,96,7400
2050,97,7400
2050,98,7400
2050,99,7400
2050,100,1600
2050,101,1600
2050,102,1600
2050,103,1600
2050,104,1600
