year,age,sex,population
2045,43,Men,172400
2045,44,Men,172400
2045,45,Men,189000
2045,46,Men,189000
2045,47,Men,189000
2045,48,Men,189000
2045,49,Men,189000
2045,50,Men,190000
2045,51,Men,190000
2045,52,Men,190000
2045,53,Men,190000
2045,54,Men,190000
2045,55,Men,173200
2045,56,Men,173200
2045,57,Men,173200
2045,58,Men,173200
2045,59,Men,173200
2045,60,Men,154600
2045,61,Men,154600
2045,62,Men,154600
2045,63,Men,154600
2045,64,Men,154600
2045,65,Men,132000
2045,66,Men,132000
2045,67,Men,132000
2045,68,Men,132000
2045,69,Men,132000
2045,70,Men,146600
2045,71,Men,146600
2045,72,Men,146600
2045,73,Men,146600
2045,74,Men,146600
2045,75,Men,120400
2045,76,Men,120400
2045,77,Men,120400
2045,78,Men,120400
2045,79,Men,120400
2045,80,Men,61600
2045,81,Men,61600
2045,82,Men,61600
2045,83,Men,61600
2045,84,Men,61600
2045,85,Men,26400
2045,86,Men,26400
2045,87,Men,26400
2045,88,Men,26400
2045,89,Men,26400
2045,90,Men,5400
2045,91,Men,5400
2045,92,Men,5400
2045,93,Men,5400
2045,94,Men,5400
2045,95,Men,1000
2045,96,Men,1000
2045,97,Men,1000
2045,98,Men,1000
2045,99,Men,1000
2046,0,Men,135000
2046,1,Men,135000
2046,2,Men,135000
2046,3,Men,135000
2046,4,Men,135000
2046,5,Men,133800
2046,6,Men,133800
2046,7,Men,133800
2046,8,Men,133800
2046,9,Men,133800
2046,10,Men,141000
2046,11,Men,141000
2046,12,Men,141000
2046,13,Men,141000
2046,14,Men,141000
2046,15,Men,155800
2046,16,Men,155800
2046,17,Men,155800
2046,18,Men,155800
2046,19,Men,155800
2046,20,Men,167200
2046,21,Men,167200
2046,22,Men,167200
2046,23,Men,167200
2046,24,Men,167200
2046,25,Men,169000
2046,26,Men,169000
2046,27,Men,169000
2046,28,Men,169000
2046,29,Men,169000
2046,30,Men,162600
2046,31,Men,162600
2046,32,Men,162600
2046,33,Men,162600
2046,34,Men,162600
2046,35,Men,159200
2046,36,Men,159200
2046,37,Men,159200
2046,38,Men,159200
2046,39,Men,159200
2046,40,Men,167800
2046,41,Men,167800
2046,42,Men,167800
2046,43,Men,167800
2046,44,Men,167800
2046,45,Men,186000
2046,46,Men,186000
2046,47,Men,186000
2046,48,Men,186000
2046,49,Men,186000
2046,50,Men,190200
2046,51,Men,190200
2046,52,Men,190200
2046,53,Men,190200
2046,54,Men,190200
2046,55,Men,175800
2046,56,Men,175800
2046,57,Men,175800
2046,58,Men,175800
2046,59,Men,175800
2046,60,Men,157200
2046,61,Men,157200
2046,62,Men,157200
2046,63,Men,157200
2046,64,Men,157200
2046,65,Men,131800
2046,66,Men,131800
2046,67,Men,131800
2046,68,Men,131800
2046,69,Men,131800
2046,70,Men,139000
2046,71,Men,139000
2046,72,Men,139000
2046,73,Men,139000
2046,74,Men,139000
2046,75,Men,123600
2046,76,Men,123600
2046,77,Men,123600
2046,78,Men,123600
2046,79,Men,123600
2046,80,Men,65200
2046,81,Men,65200
2046,82,Men,65200
2046,83,Men,65200
2046,84,Men,65200
2046,85,Men,27200
2046,86,Men,27200
2046,87,Men,27200
2046,88,Men,27200
2046,89,Men,27200
2046,90,Men,6200
2046,91,Men,6200
2046,92,Men,6200
2046,93,Men,6200
2046,94,Men,6200
2046,95,Men,1000
2046,96,Men,1000
2046,97,Men,1000
2046,98,Men,1000
2046,99,Men,1000
2047,0,Men,135400
2047,1,Men,135400
2047,2,Men,135400
2047,3,Men,135400
2047,4,Men,135400
2047,5,Men,133400
2047,6,Men,133400
2047,7,Men,133400
2047,8,Men,133400
2047,9,Men,133400
2047,10,Men,138800
2047,11,Men,138800
2047,12,Men,138800
2047,13,Men,138800
2047,14,Men,138800
2047,15,Men,152400
2047,16,Men,152400
2047,17,Men,152400
2047,18,Men,152400
2047,19,Men,152400
2047,20,Men,165200
2047,21,Men,165200
2047,22,Men,165200
2047,23,Men,165200
2047,24,Men,165200
2047,25,Men,169000
2047,26,Men,169000
2047,27,Men,169000
2047,28,Men,169000
2047,29,Men,169000
2047,30,Men,164200
2047,31,Men,164200
2047,32,Men,164200
2047,33,Men,164200
2047,34,Men,164200
2047,35,Men,158800
2047,36,Men,158800
2047,37,Men,158800
2047,38,Men,158800
2047,39,Men,158800
2047,40,Men,164200
2047,41,Men,164200
2047,42,Men,164200
2047,43,Men,164200
2047,44,Men,164200
2047,45,Men,182600
2047,46,Men,182600
2047,47,Men,182600
2047,48,Men,182600
2047,49,Men,182600
2047,50,Men,189800
2047,51,Men,189800
2047,52,Men,189800
2047,53,Men,189800
2047,54,Men,189800
2047,55,Men,178400
2047,56,Men,178400
2047,57,Men,178400
2047,58,Men,178400
2047,59,Men,178400
2047,60,Men,159200
2047,61,Men,159200
2047,62,Men,159200
2047,63,Men,159200
2047,64,Men,159200
2047,65,Men,134200
2047,66,Men,134200
2047,67,Men,134200
2047,68,Men,134200
2047,69,Men,134200
2047,70,Men,129800
2047,71,Men,129800
2047,72,Men,129800
2047,73,Men,129800
2047,74,Men,129800
2047,75,Men,125400
2047,76,Men,125400
2047,77,Men,125400
2047,78,Men,125400
2047,79,Men,125400
2047,80,Men,69800
2047,81,Men,69800
2047,82,Men,69800
2047,83,Men,69800
2047,84,Men,69800
2047,85,Men,27800
2047,86,Men,27800
2047,87,Men,27800
2047,88,Men,27800
2047,89,Men,27800
2047,90,Men,7000
2047,91,Men,7000
2047,92,Men,7000
2047,93,Men,7000
2047,94,Men,7000
2047,95,Men,800
2047,96,Men,800
2047,97,Men,800
2047,98,Men,800
2047,99,Men,800
2048,0,Men,135600
2048,1,Men,135600
2048,2,Men,135600
2048,3,Men,135600
2048,4,Men,135600
2048,5,Men,133400
2048,6,Men,133400
2048,7,Men,133400
2048,8,Men,133400
2048,9,Men,133400
2048,10,Men,136800
2048,11,Men,136800
2048,12,Men,136800
2048,13,Men,136800
2048,14,Men,136800
2048,15,Men,149000
2048,16,Men,149000
2048,17,Men,149000
2048,18,Men,149000
2048,19,Men,149000
2048,20,Men,162800
2048,21,Men,162800
2048,22,Men,162800
2048,23,Men,162800
2048,24,Men,162800
2048,25,Men,168800
2048,26,Men,168800
2048,27,Men,168800
2048,28,Men,168800
2048,29,Men,168800
2048,30,Men,165400
2048,31,Men,165400
2048,32,Men,165400
2048,33,Men,165400
2048,34,Men,165400
2048,35,Men,158400
2048,36,Men,158400
2048,37,Men,158400
2048,38,Men,158400
2048,39,Men,158400
2048,40,Men,161400
2048,41,Men,161400
2048,42,Men,161400
2048,43,Men,161400
2048,44,Men,161400
2048,45,Men,179000
2048,46,Men,179000
2048,47,Men,179000
2048,48,Men,179000
2048,49,Men,179000
2048,50,Men,188800
2048,51,Men,188800
2048,52,Men,188800
2048,53,Men,188800
2048,54,Men,188800
2048,55,Men,181000
2048,56,Men,181000
2048,57,Men,181000
2048,58,Men,181000
2048,59,Men,181000
2048,60,Men,161200
2048,61,Men,161200
2048,62,Men,161200
2048,63,Men,161200
2048,64,Men,161200
2048,65,Men,137200
2048,66,Men,137200
2048,67,Men,137200
2048,68,Men,137200
2048,69,Men,137200
2048,70,Men,122200
2048,71,Men,122200
2048,72,Men,122200
2048,73,Men,122200
2048,74,Men,122200
2048,75,Men,124800
2048,76,Men,124800
2048,77,Men,124800
2048,78,Men,124800
2048,79,Men,124800
2048,80,Men,74400
2048,81,Men,74400
2048,82,Men,74400
2048,83,Men,74400
2048,84,Men,74400
2048,85,Men,28800
2048,86,Men,28800
2048,87,Men,28800
2048,88,Men,28800
2048,89,Men,28800
2048,90,Men,8200
2048,91,Men,8200
2048,92,Men,8200
2048,93,Men,8200
2048,94,Men,8200
2048,95,Men,800
2048,96,Men,800
2048,97,Men,800
2048,98,Men,800
2048,99,Men,800
2049,0,Men,135800
2049,1,Men,135800
2049,2,Men,135800
2049,3,Men,135800
2049,4,Men,135800
2049,5,Men,133600
2049,6,Men,133600
2049,7,Men,133600
2049,8,Men,133600
2049,9,Men,133600
2049,10,Men,135200
2049,11,Men,135200
2049,12,Men,135200
2049,13,Men,135200
2049,14,Men,135200
2049,15,Men,145800
2049,16,Men,145800
2049,17,Men,145800
2049,18,Men,145800
2049,19,Men,145800
2049,20,Men,159800
2049,21,Men,159800
2049,22,Men,159800
2049,23,Men,159800
2049,24,Men,159800
2049,25,Men,168200
2049,26,Men,168200
2049,27,Men,168200
2049,28,Men,168200
2049,29,Men,168200
2049,30,Men,166600
2049,31,Men,166600
2049,32,Men,166600
2049,33,Men,166600
2049,34,Men,166600
2049,35,Men,158800
2049,36,Men,158800
2049,37,Men,158800
2049,38,Men,158800
2049,39,Men,158800
2049,40,Men,159400
2049,41,Men,159400
2049,42,Men,159400
2049,43,Men,159400
2049,44,Men,159400
2049,45,Men,174800
2049,46,Men,174800
2049,47,Men,174800
2049,48,Men,174800
2049,49,Men,174800
2049,50,Men,187200
2049,51,Men,187200
2049,52,Men,187200
2049,53,Men,187200
2049,54,Men,187200
2049,55,Men,182800
2049,56,Men,182800
2049,57,Men,182800
2049,58,Men,182800
2049,59,Men,182800
2049,60,Men,163200
2049,61,Men,163200
2049,62,Men,163200
2049,63,Men,163200
2049,64,Men,163200
2049,65,Men,140200
2049,66,Men,140200
2049,67,Men,140200
2049,68,Men,140200
2049,69,Men,140200
2049,70,Men,118000
2049,71,Men,118000
2049,72,Men,118000
2049,73,Men,118000
2049,74,Men,118000
2049,75,Men,121400
2049,76,Men,121400
2049,77,Men,121400
2049,78,Men,121400
2049,79,Men,121400
2049,80,Men,78000
2049,81,Men,78000
2049,82,Men,78000
2049,83,Men,78000
2049,84,Men,78000
2049,85,Men,30200
2049,86,Men,30200
2049,87,Men,30200
2049,88,Men,30200
2049,89,Men,30200
2049,90,Men,8800
2049,91,Men,8800
2049,92,Men,8800
2049,93,Men,8800
2049,94,Men,8800
2049,95,Men,1000
2049,96,Men,1000
2049,97,Men,1000
2049,98,Men,1000
2049,99,Men,1000
2050,0,Men,135600
2050,1,Men,135600
2050,2,Men,135600
2050,3,Men,135600
2050,4,Men,135600
2050,5,Men,134000
2050,6,Men,134000
2050,7,Men,134000
2050,8,Men,134000
2050,9,Men,134000
2050,10,Men,134200
2050,11,Men,134200
2050,12,Men,134200
2050,13,Men,134200
2050,14,Men,134200
2050,15,Men,143000
2050,16,Men,143000
2050,17,Men,143000
2050,18,Men,143000
2050,19,Men,143000
2050,20,Men,156600
2050,21,Men,156600
2050,22,Men,156600
2050,23,Men,156600
2050,24,Men,156600
2050,25,Men,167200
2050,26,Men,167200
2050,27,Men,167200
2050,28,Men,167200
2050,29,Men,167200
2050,30,Men,167600
2050,31,Men,167600
2050,32,Men,167600
2050,33,Men,167600
2050,34,Men,167600
2050,35,Men,160200
2050,36,Men,160200
2050,37,Men,160200
2050,38,Men,160200
2050,39,Men,160200
2050,40,Men,158400
2050,41,Men,158400
2050,42,Men,158400
2050,43,Men,158400
2050,44,Men,158400
2050,45,Men,170000
2050,46,Men,170000
2050,47,Men,170000
2050,48,Men,170000
2050,49,Men,170000
2050,50,Men,185000
2050,51,Men,185000
2050,52,Men,185000
2050,53,Men,185000
2050,54,Men,185000
2050,55,Men,184200
2050,56,Men,184200
2050,57,Men,184200
2050,58,Men,184200
2050,59,Men,184200
2050,60,Men,165600
2050,61,Men,165600
2050,62,Men,165600
2050,63,Men,165600
2050,64,Men,165600
2050,65,Men,143000
2050,66,Men,143000
2050,67,Men,143000
2050,68,Men,143000
2050,69,Men,143000
2050,70,Men,115800
2050,71,Men,115800
2050,72,Men,115800
2050,73,Men,115800
2050,74,Men,115800
2050,75,Men,116600
2050,76,Men,116600
2050,77,Men,116600
2050,78,Men,116600
2050,79,Men,116600
2050,80,Men,81200
2050,81,Men,81200
2050,82,Men,81200
2050,83,Men,81200
2050,84,Men,81200
2050,85,Men,32000
2050,86,Men,32000
2050,87,Men,32000
2050,88,Men,32000
2050,89,Men,32000
2050,90,Men,9200
2050,91,Men,9200
2050,92,Men,9200
2050,93,Men,9200
2050,94,Men,9200
2050,95,Men,1200
2050,96,Men,1200
2050,97,Men,1200
2050,98,Men,1200
2050,99,Men,1200
2050,100,Men,200
2050,101,Men,200
2050,102,Men,200
2050,103,Men,200
2050,104,Men,200
2020,0,Women,166200
2020,1,Women,166200
2020,2,Women,166200
2020,3,Women,166200
2020,4,Women,166200
2020,5,Women,159800
2020,6,Women,159800
2020,7,Women,159800
2020,8,Women,159800
2020,9,Women,159800
2020,10,Women,159600
2020,11,Women,159600
2020,12,Women,159600
2020,13,Women,159600
2020,14,Women,159600
2020,15,Women,172800
2020,16,Women,172800
2020,17,Women,172800
2020,18,Women,172800
2020,19,Women,172800
2020,20,Women,190600
2020,21,Women,190600
2020,22,Women,190600
2020,23,Women,190600
2020,24,Women,190600
2020,25,Women,196400
2020,26,Women,196400
2020,27,Women,196400
2020,28,Women,196400
2020,29,Women,196400
2020,30,Women,185200
2020,31,Women,185200
2020,32,Women,185200
2020,33,Women,185200
2020,34,Women,185200
2020,35,Women,173600
2020,36,Women,173600
2020,37,Women,173600
2020,38,Women,173600
2020,39,Women,173600
2020,40,Women,161400
2020,41,Women,161400
2020,42,Women,161400
2020,43,Women,161400
2020,44,Women,161400
2020,45,Women,207400
2020,46,Women,207400
2020,47,Women,207400
2020,48,Women,207400
2020,49,Women,207400
2020,50,Women,216000
2020,51,Women,216000
2020,52,Women,216000
2020,53,Women,216000
2020,54,Women,216000
2020,55,Women,168200
2020,56,Women,168200
2020,57,Women,168200
2020,58,Women,168200
2020,59,Women,168200
2020,60,Women,145400
2020,61,Women,145400
2020,62,Women,145400
2020,63,Women,145400
2020,64,Women,145400
2020,65,Women,89000
2020,66,Women,89000
2020,67,Women,89000
2020,68,Women,89000
2020,69,Women,89000
2020,70,Women,98200
2020,71,Women,98200
2020,72,Women,98200
2020,73,Women,98200
2020,74,Women,98200
2020,75,Women,81400
2020,76,Women,81400
2020,77,Women,81400
2020,78,Women,81400
2020,79,Women,81400
2020,80,Women,52600
2020,81,Women,52600
2020,82,Women,52600
2020,83,Women,52600
2020,84,Women,52600
2020,85,Women,20400
2020,86,Women,20400
2020,87,Women,20400
2020,88,Women,20400
2020,89,Women,20400
2020,90,Women,5000
2020,91,Women,5000
2020,92,Women,5000
2020,93,Women,5000
2020,94,Women,5000
2020,95,Women,800
2020,96,Women,800
2020,97,Women,800
2020,98,Women,800
2020,99,Women,800
2021,0,Women,166800
2021,1,Women,166800
2021,2,Women,166800
2021,3,Women,166800
2021,4,Women,166800
2021,5,Women,161200
2021,6,Women,161200
2021,7,Women,161200
2021,8,Women,161200
2021,9,Women,161200
2021,10,Women,159000
2021,11,Women,159000
2021,12,Women,159000
2021,13,Women,159000
2021,14,Women,159000
2021,15,Women,168400
2021,16,Women,168400
2021,17,Women,168400
2021,18,Women,168400
2021,19,Women,168400
2021,20,Women,187600
2021,21,Women,187600
2021,22,Women,187600
2021,23,Women,187600
2021,24,Women,187600
2021,25,Women,196200
2021,26,Women,196200
2021,27,Women,196200
2021,28,Women,196200
2021,29,Women,196200
2021,30,Women,187800
2021,31,Women,187800
2021,32,Women,187800
2021,33,Women,187800
2021,34,Women,187800
2021,35,Women,176000
2021,36,Women,176000
2021,37,Women,176000
2021,38,Women,176000
2021,39,Women,176000
2021,40,Women,160600
2021,41,Women,160600
2021,42,Women,160600
2021,43,Women,160600
2021,44,Women,160600
2021,45,Women,196000
2021,46,Women,196000
2021,47,Women,196000
2021,48,Women,196000
2021,49,Women,196000
2021,50,Women,220800
2021,51,Women,220800
2021,52,Women,220800
2021,53,Women,220800
2021,54,Women,220800
2021,55,Women,175800
2021,56,Women,175800
2021,57,Women,175800
2021,58,Women,175800
2021,59,Women,175800
2021,60,Women,150000
2021,61,Women,150000
2021,62,Women,150000
2021,63,Women,150000
2021,64,Women,150000
2021,65,Women,95000
2021,66,Women,95000
2021,67,Women,95000
2021,68,Women,95000
2021,69,Women,95000
2021,70,Women,93400
2021,71,Women,93400
2021,72,Women,93400
2021,73,Women,93400
2021,74,Women,93400
2021,75,Women,81400
2021,76,Women,81400
2021,77,Women,81400
2021,78,Women,81400
2021,79,Women,81400
2021,80,Women,54200
2021,81,Women,54200
2021,82,Women,54200
2021,83,Women,54200
2021,84,Women,54200
2021,85,Women,21600
2021,86,Women,21600
2021,87,Women,21600
2021,88,Women,21600
2021,89,Women,21600
2021,90,Women,5400
2021,91,Women,5400
2021,92,Women,5400
2021,93,Women,5400
2021,94,Women,5400
2021,95,Women,800
2021,96,Women,800
2021,97,Women,800
2021,98,Women,800
2021,99,Women,800
2022,0,Women,166800
2022,1,Women,166800
2022,2,Women,166800
2022,3,Women,166800
2022,4,Women,166800
2022,5,Women,162600
2022,6,Women,162600
2022,7,Women,162600
2022,8,Women,162600
2022,9,Women,162600
2022,10,Women,158400
2022,11,Women,158400
2022,12,Women,158400
2022,13,Women,158400
2022,14,Women,158400
2022,15,Women,164800
2022,16,Women,164800
2022,17,Women,164800
2022,18,Women,164800
2022,19,Women,164800
2022,20,Women,184200
2022,21,Women,184200
2022,22,Women,184200
2022,23,Women,184200
2022,24,Women,184200
2022,25,Women,195400
2022,26,Women,195400
2022,27,Women,195400
2022,28,Women,195400
2022,29,Women,195400
2022,30,Women,190200
2022,31,Women,190200
2022,32,Women,190200
2022,33,Women,190200
2022,34,Women,190200
2022,35,Women,178000
2022,36,Women,178000
2022,37,Women,178000
2022,38,Women,178000
2022,39,Women,178000
2022,40,Women,162800
2022,41,Women,162800
2022,42,Women,162800
2022,43,Women,162800
2022,44,Women,162800
2022,45,Women,182200
2022,46,Women,182200
2022,47,Women,182200
2022,48,Women,182200
2022,49,Women,182200
2022,50,Women,222200
2022,51,Women,222200
2022,52,Women,222200
2022,53,Women,222200
2022,54,Women,222200
2022,55,Women,186400
2022,56,Women,186400
2022,57,Women,186400
2022,58,Women,186400
2022,59,Women,186400
2022,60,Women,151800
2022,61,Women,151800
2022,62,Women,151800
2022,63,Women,151800
2022,64,Women,151800
2022,65,Women,107600
2022,66,Women,107600
2022,67,Women,107600
2022,68,Women,107600
2022,69,Women,107600
2022,70,Women,85200
2022,71,Women,85200
2022,72,Women,85200
2022,73,Women,85200
2022,74,Women,85200
2022,75,Women,81600
2022,76,Women,81600
2022,77,Women,81600
2022,78,Women,81600
2022,79,Women,81600
2022,80,Women,55400
2022,81,Women,55400
2022,82,Women,55400
2022,83,Women,55400
2022,84,Women,55400
2022,85,Women,23200
2022,86,Women,23200
2022,87,Women,23200
2022,88,Women,23200
2022,89,Women,23200
2022,90,Women,5600
2022,91,Women,5600
2022,92,Women,5600
2022,93,Women,5600
2022,94,Women,5600
2022,95,Women,800
2022,96,Women,800
2022,97,Women,800
2022,98,Women,800
2022,99,Women,800
2023,0,Women,166400
2023,1,Women,166400
2023,2,Women,166400
2023,3,Women,166400
2023,4,Women,166400
2023,5,Women,163800
2023,6,Women,163800
2023,7,Women,163800
2023,8,Women,163800
2023,9,Women,163800
2023,10,Women,158000
2023,11,Women,158000
2023,12,Women,158000
2023,13,Women,158000
2023,14,Women,158000
2023,15,Women,162200
2023,16,Women,162200
2023,17,Women,162200
2023,18,Women,162200
2023,19,Women,162200
2023,20,Women,180400
2023,21,Women,180400
2023,22,Women,180400
2023,23,Women,180400
2023,24,Women,180400
2023,25,Women,193800
2023,26,Women,193800
2023,27,Women,193800
2023,28,Women,193800
2023,29,Women,193800
2023,30,Women,192400
2023,31,Women,192400
2023,32,Women,192400
2023,33,Women,192400
2023,34,Women,192400
2023,35,Women,179800
2023,36,Women,179800
2023,37,Women,179800
2023,38,Women,179800
2023,39,Women,179800
2023,40,Women,166000
2023,41,Women,166000
2023,42,Women,166000
2023,43,Women,166000
2023,44,Women,166000
2023,45,Women,170200
2023,46,Women,170200
2023,47,Women,170200
2023,48,Women,170200
2023,49,Women,170200
2023,50,Women,219800
2023,51,Women,219800
2023,52,Women,219800
2023,53,Women,219800
2023,54,Women,219800
2023,55,Women,196000
2023,56,Women,196000
2023,57,Women,196000
2023,58,Women,196000
2023,59,Women,196000
2023,60,Women,152600
2023,61,Women,152600
2023,62,Women,152600
2023,63,Women,152600
2023,64,Women,152600
2023,65,Women,121800
2023,66,Women,121800
2023,67,Women,121800
2023,68,Women,121800
2023,69,Women,121800
2023,70,Women,80000
2023,71,Women,80000
2023,72,Women,80000
2023,73,Women,80000
2023,74,Women,80000
2023,75,Women,81200
2023,76,Women,81200
2023,77,Women,81200
2023,78,Women,81200
2023,79,Women,81200
2023,80,Women,55800
2023,81,Women,55800
2023,82,Women,55800
2023,83,Women,55800
2023,84,Women,55800
2023,85,Women,25000
2023,86,Women,25000
2023,87,Women,25000
2023,88,Women,25000
2023,89,Women,25000
2023,90,Women,6000
2023,91,Women,6000
2023,92,Women,6000
2023,93,Women,6000
2023,94,Women,6000
2023,95,Women,800
2023,96,Women,800
2023,97,Women,800
2023,98,Women,800
2023,99,Women,800
2024,0,Women,165800
2024,1,Women,165800
2024,2,Women,165800
2024,3,Women,165800
2024,4,Women,165800
2024,5,Women,164800
2024,6,Women,164800
2024,7,Women,164800
2024,8,Women,164800
2024,9,Women,164800
2024,10,Women,158400
2024,11,Women,158400
2024,12,Women,158400
2024,13,Women,158400
2024,14,Women,158400
2024,15,Women,160200
2024,16,Women,160200
2024,17,Women,160200
2024,18,Women,160200
2024,19,Women,160200
2024,20,Women,176200
2024,21,Women,176200
2024,22,Women,176200
2024,23,Women,176200
2024,24,Women,176200
2024,25,Women,192000
2024,26,Women,192000
2024,27,Women,192000
2024,28,Women,192000
2024,29,Women,192000
2024,30,Women,194200
2024,31,Women,194200
2024,32,Women,194200
2024,33,Women,194200
2024,34,Women,194200
2024,35,Women,181800
2024,36,Women,181800
2024,37,Women,181800
2024,38,Women,181800
2024,39,Women,181800
2024,40,Women,169000
2024,41,Women,169000
2024,42,Women,169000
2024,43,Women,169000
2024,44,Women,169000
2024,45,Women,163400
2024,46,Women,163400
2024,47,Women,163400
2024,48,Women,163400
2024,49,Women,163400
2024,50,Women,212800
2024,51,Women,212800
2024,52,Women,212800
2024,53,Women,212800
2024,54,Women,212800
2024,55,Women,203400
2024,56,Women,203400
2024,57,Women,203400
2024,58,Women,203400
2024,59,Women,203400
2024,60,Women,156200
2024,61,Women,156200
2024,62,Women,156200
2024,63,Women,156200
2024,64,Women,156200
2024,65,Women,131200
2024,66,Women,131200
2024,67,Women,131200
2024,68,Women,131200
2024,69,Women,131200
2024,70,Women,78600
2024,71,Women,78600
2024,72,Women,78600
2024,73,Women,78600
2024,74,Women,78600
2024,75,Women,80400
2024,76,Women,80400
2024,77,Women,80400
2024,78,Women,80400
2024,79,Women,80400
2024,80,Women,55800
2024,81,Women,55800
2024,82,Women,55800
2024,83,Women,55800
2024,84,Women,55800
2024,85,Women,26400
2024,86,Women,26400
2024,87,Women,26400
2024,88,Women,26400
2024,89,Women,26400
2024,90,Women,6600
2024,91,Women,6600
2024,92,Women,6600
2024,93,Women,6600
2024,94,Women,6600
2024,95,Women,1000
2024,96,Women,1000
2024,97,Women,1000
2024,98,Women,1000
2024,99,Women,1000
2025,0,Women,164600
2025,1,Women,164600
2025,2,Women,164600
2025,3,Women,164600
2025,4,Women,164600
2025,5,Women,165600
2025,6,Women,165600
2025,7,Women,165600
2025,8,Women,165600
2025,9,Women,165600
2025,10,Women,159400
2025,11,Women,159400
2025,12,Women,159400
2025,13,Women,159400
2025,14,Women,159400
2025,15,Women,159000
2025,16,Women,159000
2025,17,Women,159000
2025,18,Women,159000
2025,19,Women,159000
2025,20,Women,171200
2025,21,Women,171200
2025,22,Women,171200
2025,23,Women,171200
2025,24,Women,171200
2025,25,Women,189400
2025,26,Women,189400
2025,27,Women,189400
2025,28,Women,189400
2025,29,Women,189400
2025,30,Women,195200
2025,31,Women,195200
2025,32,Women,195200
2025,33,Women,195200
2025,34,Women,195200
2025,35,Women,184000
2025,36,Women,184000
2025,37,Women,184000
2025,38,Women,184000
2025,39,Women,184000
2025,40,Women,172000
2025,41,Women,172000
2025,42,Women,172000
2025,43,Women,172000
2025,44,Women,172000
2025,45,Women,159400
2025,46,Women,159400
2025,47,Women,159400
2025,48,Women,159400
2025,49,Women,159400
2025,50,Women,203600
2025,51,Women,203600
2025,52,Women,203600
2025,53,Women,203600
2025,54,Women,203600
2025,55,Women,210400
2025,56,Women,210400
2025,57,Women,210400
2025,58,Women,210400
2025,59,Women,210400
2025,60,Women,161800
2025,61,Women,161800
2025,62,Women,161800
2025,63,Women,161800
2025,64,Women,161800
2025,65,Women,136600
2025,66,Women,136600
2025,67,Women,136600
2025,68,Women,136600
2025,69,Women,136600
2025,70,Women,80000
2025,71,Women,80000
2025,72,Women,80000
2025,73,Women,80000
2025,74,Women,80000
2025,75,Women,80000
2025,76,Women,80000
2025,77,Women,80000
2025,78,Women,80000
2025,79,Women,80000
2025,80,Women,55800
2025,81,Women,55800
2025,82,Women,55800
2025,83,Women,55800
2025,84,Women,55800
2025,85,Women,27600
2025,86,Women,27600
2025,87,Women,27600
2025,88,Women,27600
2025,89,Women,27600
2025,90,Women,7000
2025,91,Women,7000
2025,92,Women,7000
2025,93,Women,7000
2025,94,Women,7000
2025,95,Women,1000
2025,96,Women,1000
2025,97,Women,1000
2025,98,Women,1000
2025,99,Women,1000
2026,0,Women,163000
2026,1,Women,163000
2026,2,Women,163000
2026,3,Women,163000
2026,4,Women,163000
2026,5,Women,166000
2026,6,Women,166000
2026,7,Women,166000
2026,8,Women,166000
2026,9,Women,166000
2026,10,Women,160800
2026,11,Women,160800
2026,12,Women,160800
2026,13,Women,160800
2026,14,Women,160800
2026,15,Women,158200
2026,16,Women,158200
2026,17,Women,158200
2026,18,Women,158200
2026,19,Women,158200
2026,20,Women,166600
2026,21,Women,166600
2026,22,Women,166600
2026,23,Women,166600
2026,24,Women,166600
2026,25,Women,186400
2026,26,Women,186400
2026,27,Women,186400
2026,28,Women,186400
2026,29,Women,186400
2026,30,Women,195200
2026,31,Women,195200
2026,32,Women,195200
2026,33,Women,195200
2026,34,Women,195200
2026,35,Women,186600
2026,36,Women,186600
2026,37,Women,186600
2026,38,Women,186600
2026,39,Women,186600
2026,40,Women,174400
2026,41,Women,174400
2026,42,Women,174400
2026,43,Women,174400
2026,44,Women,174400
2026,45,Women,158600
2026,46,Women,158600
2026,47,Women,158600
2026,48,Women,158600
2026,49,Women,158600
2026,50,Women,192400
2026,51,Women,192400
2026,52,Women,192400
2026,53,Women,192400
2026,54,Women,192400
2026,55,Women,215000
2026,56,Women,215000
2026,57,Women,215000
2026,58,Women,215000
2026,59,Women,215000
2026,60,Women,169200
2026,61,Women,169200
2026,62,Women,169200
2026,63,Women,169200
2026,64,Women,169200
2026,65,Women,140800
2026,66,Women,140800
2026,67,Women,140800
2026,68,Women,140800
2026,69,Women,140800
2026,70,Women,85400
2026,71,Women,85400
2026,72,Women,85400
2026,73,Women,85400
2026,74,Women,85400
2026,75,Women,76000
2026,76,Women,76000
2026,77,Women,76000
2026,78,Women,76000
2026,79,Women,76000
2026,80,Women,56000
2026,81,Women,56000
2026,82,Women,56000
2026,83,Women,56000
2026,84,Women,56000
2026,85,Women,28400
2026,86,Women,28400
2026,87,Women,28400
2026,88,Women,28400
2026,89,Women,28400
2026,90,Women,7600
2026,91,Women,7600
2026,92,Women,7600
2026,93,Women,7600
2026,94,Women,7600
2026,95,Women,1000
2026,96,Women,1000
2026,97,Women,1000
2026,98,Women,1000
2026,99,Women,1000
2027,0,Women,160800
2027,1,Women,160800
2027,2,Women,160800
2027,3,Women,160800
2027,4,Women,160800
2027,5,Women,166000
2027,6,Women,166000
2027,7,Women,166000
2027,8,Women,166000
2027,9,Women,166000
2027,10,Women,162000
2027,11,Women,162000
2027,12,Women,162000
